1,5,2.9648,1
1,4,1.2186,1
1,1,0.96699,0
2,5,1.4237,0
1,2,1.8656,0
1,2,19.209,0
1,4,0.97013,1
1,2,1.0588,1
1,4,0.96805,1
1,4,0.86873,1
2,5,5.4318,1
2,3,18.587,1
2,1,0.79951,0
2,3,1.7499,0
1,3,1.1935,0
2,1,1.7035,0
2,5,0.82199,0
2,4,0.86385,1
2,3,1.424,1
1,2,1.0996,0
1,2,1.0288,1
1,4,2.3999,0
1,5,2.4546,0
1,5,0.9293,0
2,1,4.6005,0
2,4,0.90268,1
2,3,1.0395,1
2,1,0.74794,0
1,3,0.90343,0
1,1,0.95237,0
1,5,1.3439,0
2,4,1.0931,1
2,2,1.1889,1
1,4,1.7723,1
1,4,0.85862,1
1,2,4.2813,0
1,4,0.9787,1
1,5,1.6447,1
1,4,0.72952,0
1,2,1.1802,0
2,5,0.90752,1
2,4,1.0877,1
2,5,0.81822,0
1,4,0.70705,0
1,3,1.0783,0
1,5,1.0771,0
1,1,0.83501,0
2,3,1.3651,1
2,5,0.81073,0
2,4,0.97327,1
1,1,0.75753,0
1,3,0.83213,0
1,1,0.75021,0
2,1,0.64823,0
1,5,0.6473,1
1,3,4.0388,1
2,2,0.66382,0
1,3,0.72853,1
2,5,0.81723,0
2,3,1.0269,0
2,2,0.72209,0
1,5,0.99808,0
2,1,0.81574,1
2,2,0.87962,0
1,2,1.4574,1
2,4,1.0401,0
1,5,1.027,0
2,1,0.76705,0
2,4,0.96808,0
2,2,0.8495,0
2,1,0.69822,0
2,4,0.74352,0
2,1,0.64409,0
2,2,0.59906,0
2,4,0.97348,0
1,4,1.3201,1
2,5,4.5829,0
1,5,2.5252,1
1,2,0.97153,0
2,5,0.81347,0
1,3,0.74899,0
2,1,0.68792,0
2,4,0.81321,0
1,1,0.83863,0
1,2,0.74351,0
2,3,0.91706,1
2,1,0.98812,0
1,1,0.71872,0
1,1,0.73874,0
2,3,0.92232,0
1,3,0.67479,1
2,1,0.72206,0
1,3,0.88941,0
1,5,0.74723,1
2,2,0.88909,0
2,3,1.127,0
1,1,0.7454,0
2,4,3.9407,0
1,1,0.98346,0
1,3,0.94196,1
2,4,0.8327,1
2,3,1.2501,0
2,5,1.4096,1
1,1,0.85043,0
1,3,0.86848,0
2,5,0.86237,1
1,2,4.2513,0
1,3,0.7336,0
1,4,0.66759,0
2,2,0.75346,1
1,1,0.72608,0
1,5,0.70372,0
2,2,0.73701,0
2,3,0.88276,1
2,2,0.82102,1
2,2,0.66782,0
1,2,0.83964,0
2,5,0.6936,0
2,2,0.82256,0
2,3,0.9121,1
